0.81817,0.06248,0.06977,0.12816,0.0001,0.03572,0.0909,0.13036
0.0909,0.68755,0.04652,1E-05,0.05261,0.10714,0.06059,2E-05
3E-05,0.06254,0.76743,0.05126,0.15778,0.10708,0.0303,2E-05
2E-05,0.03125,0.02325,0.69234,0,0.07144,0.03034,4E-05
0.0303,0,0,0.05132,0.68431,0.07141,0.0303,0.04354
0.03029,0.0937,0.02329,0.05127,0.05261,0.6071801,0.03029,0.08691
0,1E-05,0,1E-05,0.05259,3E-05,0.6667,4E-05
0.03029,0.06247,0.06974,0.02563,0,0,0.06058,0.73907
