AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
8,2,10,11,12,8,9,10,6,7,8,9,11,-2,1.0,-1,24,31
9,2,31,33,35,30,32,33,28,30,31,32,30,2,3.0,6,32,35
10,2,28,30,32,28,30,32,28,30,32,30,32,-2,2.0,0,27,45
11,2,15,14,14,17,16,16,19,18,18,16,16,0,2.0,2,21,15
12,2,30,32,33,28,30,31,26,28,29,30,28,2,3.0,6,32,34
13,2,49,49,48,49,49,48,49,49,48,49,49,0,0.0,0,4,47
14,2,45,46,47,45,46,47,45,46,47,46,45,1,1.0,1,36,1
15,2,43,41,39,42,41,39,41,40,38,41,41,0,2.0,2,11,41
16,2,28,27,26,28,27,26,28,27,26,27,26,1,1.0,2,19,46
17,2,46,45,45,45,45,44,45,44,43,45,44,1,1.5,3,7,40
18,2,38,36,34,37,35,33,35,33,31,35,31,4,3.5,7,12,37
19,2,30,28,26,28,26,24,25,24,22,26,28,-2,4.0,2,13,33
20,2,33,35,37,34,36,38,35,37,39,36,37,-1,3.0,2,32,12
21,2,27,27,27,26,26,26,25,25,25,26,26,0,1.0,1,44,27
22,2,28,29,29,30,31,31,32,33,33,31,28,3,3.0,3,38,19
23,2,22,23,24,22,23,23,21,22,23,23,22,1,1.0,1,37,26
24,2,33,33,32,31,31,30,29,29,28,31,29,2,2.0,4,6,31
25,2,42,42,42,40,40,40,38,38,39,40,40,0,2.0,2,42,35
26,2,24,25,25,25,26,27,27,28,29,26,24,2,2.5,5,37,21
27,2,0,49,49,0,49,49,0,49,49,49,49,0,0.0,0,0,45
28,2,30,30,30,28,28,28,27,26,26,28,28,0,0.0,0,3,29
29,2,28,28,28,27,27,26,26,26,25,27,27,0,1.0,1,2,28
30,2,25,26,27,25,26,27,25,26,27,26,25,1,1.0,1,24,47
31,2,30,30,30,32,32,32,34,34,34,32,32,0,0.0,0,1,19
32,2,23,24,25,25,26,27,27,28,29,26,29,-3,3.0,0,35,20
33,2,27,27,26,26,25,25,25,24,23,25,25,0,1.0,1,6,28
34,2,47,47,48,47,48,48,47,48,48,48,47,1,1.0,1,38,5
35,2,19,19,19,21,20,21,22,21,22,20,21,-1,0.0,0,22,12
36,2,29,31,32,31,33,34,33,35,36,33,36,-3,0.0,0,34,16
37,2,16,17,19,13,15,17,11,13,15,15,17,-2,0.0,0,27,32
38,2,47,48,48,48,48,49,48,48,49,48,47,1,1.0,1,39,5
39,2,27,29,30,27,29,30,27,28,30,29,27,2,1.5,3,26,48
40,2,49,49,48,49,49,48,49,49,49,49,49,0,0.0,0,4,2
41,2,41,42,43,41,43,44,42,43,45,43,45,-2,0.0,0,35,10
42,2,42,43,43,41,41,42,39,39,40,41,39,2,2.0,4,39,36
43,2,24,24,25,24,24,25,23,23,24,24,23,1,1.0,1,23,42
44,2,25,25,25,26,26,26,27,27,27,26,27,-1,1.0,0,1,23
45,2,50,49,49,49,49,49,49,49,49,49,49,0,0.0,0,1,46
46,2,48,48,47,48,48,47,48,47,47,48,47,1,1.0,2,5,43
47,2,25,24,22,28,26,24,30,28,26,26,24,2,3.5,7,13,17
48,2,27,27,27,26,26,26,25,25,25,26,27,-1,0.0,0,44,27
49,2,48,48,48,47,47,47,46,46,46,47,46,1,1.0,1,1,40
50,2,33,32,31,35,34,33,37,36,35,34,32,2,2.5,5,9,16
51,2,29,28,26,31,30,28,33,32,30,30,26,4,4.0,8,12,16
52,2,42,41,41,43,43,42,44,44,43,43,42,1,1.0,2,5,13
53,2,46,46,46,45,45,45,44,44,44,45,45,0,1.0,1,46,38
54,2,37,35,33,38,37,35,39,38,36,37,35,2,2.0,4,11,13
55,2,38,39,39,40,40,41,42,42,42,40,41,-1,2.0,1,43,15
56,2,44,44,43,43,43,42,42,41,41,43,43,0,0.0,0,5,37
57,2,48,48,48,48,48,48,47,47,47,48,47,1,1.0,2,1,41
58,2,6,6,6,8,8,8,10,10,10,8,6,2,2.0,4,22,19
59,2,42,40,38,42,40,38,42,40,38,40,38,2,2.0,4,12,44
60,2,40,38,36,40,39,37,41,39,37,39,37,2,2.5,5,13,4
61,2,12,14,16,12,14,16,13,15,17,14,12,2,2.0,4,31,24
62,2,32,34,36,31,33,35,29,31,33,33,36,-3,3.0,0,31,37
63,2,47,46,45,47,46,45,47,46,45,46,45,1,1.0,1,8,46
64,2,27,27,27,26,26,26,25,25,25,26,26,0,0.0,0,45,27
65,2,29,28,26,31,30,28,33,32,30,30,32,-2,4.0,2,12,16
66,2,26,25,23,25,24,22,24,23,21,24,21,3,2.5,5,19,39
67,2,44,42,40,44,42,40,43,42,40,42,42,0,2.0,2,11,45
68,2,46,46,45,45,45,44,44,43,43,45,45,0,1.0,1,3,38
