0.845163,0.74928665,0.795931,0.4450978,0.17185889,0.42968315,0.18252999,0.81152666,0.2189745,0.38136056,0.6950808,0.8546488,0.57349324,0.7505528,0.622032,0.84374577,0.2893853,0.75645626,0.9422174,0.17684972,0.46062046,0.56084883,0.99349064,0.7490994,0.52544904,0.5074854,0.6892983,0.83842325,0.37566525,0.30401418,0.4270081,0.0560068,0.75585777,0.4859238,0.27923942,0.2621908,0.24394459,0.66158664,0.94361013,0.028604656,0.41450855,0.68332577,0.24868149,0.76203096,0.63445485,0.67144525,0.56434697,0.186393,0.5285083,0.69637465,0.48816845,0.43573073,0.33015168,0.6590428,0.48898607,0.29523823,0.69341373,0.7219579,0.57618153,0.9027453,0.29657882,0.8890414,0.6119622,0.01781612,0.13461553,0.4852322,0.31980944,0.3039411,0.029222798,0.5871479,0.37401736,0.555851,0.12960157,0.61852163,0.87297696,0.38081458,0.48224175,0.9674756,0.70319116,0.18129411,0.28845695,0.86632514,0.21014743,0.39841768,0.634298,0.08092914,0.3846091,0.94338477,0.8291096,0.87263095,0.9343101,0.4532131,0.29214647,0.875567,0.7879803,0.25449783,0.09950578,0.18132438,0.9092448,0.097367644,0.47383294,0.279588,0.2324386,0.40942457,0.95500326,0.9088136,0.3273989,0.012832259,0.44639423,0.8514509,0.058099948,0.51158893,0.29824206,0.105352424,0.23634045,0.016835958,0.2356948,0.7414382,0.56499124,0.30065686,0.06880087,0.17485566,0.4875612,0.14767694,0.50403327,0.76523364,0.97847116,0.50067365,0.35394087,0.56746,0.19755287,0.7470932,0.8333296,0.75274634,0.47997117,0.6621127,0.2369966,0.21533614,0.54565305,0.25779584,0.37030867,0.37939876,0.760316,0.13112007,0.23679928,0.82621527,0.5537475,0.85064524,0.7189615,0.10353991,0.12765288,0.8096874,0.7489917,0.9403998,0.8403562,0.18632317,0.40503103,0.61907554,0.6129394,0.73849046,0.91410595,0.20613597,0.5249542,0.4549734,0.9070126,0.82724184,0.89625025,0.3380745,0.36826998,0.878741,0,0.7174091,0.044905804,0.60426384,0.3831285,0.9487374,0.76236904,0.07464633,0.023788868,0.7608789,0.9599562,0.8744924,0.11716021,0.48653853,0.4438371,0.9068328,0.8274182,0.84093106,0.42097566,0.9696327,0.35705212,0.16713256,0.24203135,0.17423695,0.85272086,0.4732175,0.3024378,0.3043267,0.07426578,0.22595553,0.37684673,0.93785393,0.5708666,0.65203977,0.060580574,0.72159773,0.55551547,0.21773659,0.7644813,0.4671719,0.3207909,0.98330706,0.09762565,0.47034475,0.07569065,0.92866945,0.64566576,0.95928407,0.22748479,0.505614,0.45073372,0.7182183,0.32427487,0.2819835,0.40292114,0.78610045,0.7971908,0.022766503,0.29103962,0.91806006,0.085193805,0.6978584,0.39169207,0.7013026,0.67997086,0.75714093,0.01564593,0.13347693,0.5773842,0.3580338,0.08535805,0.91028374,0.5456822,0.7326339,0.32306677,0.6834666,0.26159993,0.37779745,0.8245443,0.06275374,0.36195725,0.4464478,0.97254235,0.63478833,0.028010631,0.059313297,0.1293425,0.4058032,0.1915587,0.6619836,0.30780488,0.36287305,0.4184849,0.71671957,0.81332046,0.17059223,0.770943,0.85562885,0.6264149,0.52439564,0.4096156,0.035872318,0.4484991,0.9103227,0.10489477,0.9918015,0.0125544015,0.35780895,0.6594806,0.37202662,0.63960284,0.7662146,0.45377526,0.18720642,0.21834162,0.6277525,0.2227093,0.2275865,0.11792338,0.4143362,0.14174156,0.97915673,0.8470532,0.37502462,0.7224693,0.13752103,0.2873768,0.29666778,0.11081078,0.76444495,0.84462667,0.350411,0.1710574,0.1958499,0.3906509,0.36076367,0.46232203,0.16242808,0.19281937,0.21786608,0.34025654,0.15706289,0.3827342,0.06618808,0.64794916,0.43003392,0.52531695,0.4709335,0.8913286,0.5322367,0.054062843,0.37518704,0.51664823,0.43440795,0.122179046,0.17297931,0.5330893,0.8202372,0.3954715,0.057545446,0.9887132,0.82778245,0.50675356,0.49698457,0.92977875,0.4612455,0.36043546,0.4271268,0.0034501106,0.4451665,0.3183248,0.3871905,0.33103094,0.1521915,0.9235245,0.76302445,0.09740349,0.90511495,0.30113965,0.75863355,0.53418607,0.23167476,0.7299467,0.091304876,0.73056537,0.48953372,0.19248948,0.21149006,0.28048056,0.42749497,0.03516788,0.7688194,0.976722,0.9145396,0.9057754,0.07466876,0.49438965,0.9451076,0.49468145,0.5334869,0.7398605,0.34655142,0.8010405,0.6075056,0.89276963,0.40949214,0.021894192,0.32402587,0.043433934,0.23158082,0.16636913,0.50652194,0.089521244,0.59314805,0.49787435,0.6519925,0.12077419,0.31174353,0.8351639,0.8475194,0.2733428,0.62178326,0.10262625,0.89049125,0.2875435,0.72608244,0.93556696,0.72746485,0.25005385,0.36079317,0.7197314,0.89346313,0.6739801,0.63712883,0.3860172,0.50461763,0.10717177,0.6557765,0.3284461,0.29715058,0.6679179,0.39864546,0.92819035,0.34469122,0.023922969,0.16963293,0.13354611,0.81595284,0.42566264,0.50166434,0.159789,0.836852,0.90390146,0.7449544,0.8249388,0.15666214,0.7648609,0.45889235,0.10279068,0.8803134,0.44223085,0.54256964,0.59337366,0.6191821,0.08212046,0.4543458,0.032380633,0.49941203,0.5298901,0.2146343,0.5479762,0.071469285,0.50526404,0.81877196,0.57043123,0.23283866,0.72021633,0.48256418,0.23907742,0.3898002,0.49204805,0.82980436,0.02243853,0.34994945,0.29643497,0.41166043,0.59576446,0.084005065,0.8480623,0.57289267,0.584617,0.12005563,0.56470823,0.96992075,0.96388185,0.49293572,0.08953153,0.24904011,0.6817775,0.8149697,0.01302743,0.84545887,0.91652185,0.43558443,0.45315608,0.37694982,0.9402291,0.60186976,0.73794144,0.79156035,0.31796488,0.45251933,0.43363154,0.12971151,0.8330614,0.06922963,0.5563544,0.42300066,0.79927593,0.3033916,0.532899,0.45099497,0.8796459,0.8369257,0.794935,0.22693664,0.55512786,0.088516064,0.57803756,0.6958437,0.95198286,0.308376,0.5044144,0.65631104,0.14274052,0.42161348,0.79963845,0.8389359,0.8635966,0.2687827,0.49378675,0.72128224,0.6586548,0.35625812,0.27954727,0.91591483,0.966268,0.662008,0.6984384,0.6996722,0.40637895,0.30570737,0.15122211,0.04818004,0.36035255,0.6358291,0.38683167,0.6185798,0.85471106,0.7603823,0.48691896,0.6547667,0.68457395,0.3269025,0.77984285,0.2935652,0.100247666,0.14977889,0.017071433,0.9603173,0.13850443,0.9707759,0.20504566,0.45552954,0.7987291,0.9260358,0.5178281,0.48162732,0.31955934,0.39758766,0.6358791,0.4788639,0.88574743,0.32795256,0.054154713,0.28486386,0.5474655,0.84903264,0.57247597,0.07273409,0.013785307,0.8991201,0.89288294,0.23654121,0.41236755,0.60050887,0.7121511,0.8115982,0.49034372,0.18960251,0.65617126,0.10702044,0.08949336,0.9303429,0.53877074,0.41663492,0.62457275,0.4837024,0.4660371,0.17202432,0.30278498,0.47569865,0.39705703,0.4890441,0.18653613,0.04725641,0.29059464,0.17163724,0.98014224,0.17402607,0.39083228,0.40499973,0.6792495,0.39919615,0.52036446,0.23504008,0.95402044,0.31925932,0.8059779,0.033541255,0.49929664,0.8720878,0.865878,0.938645,0.12567559,0.28071412,0.43366194,0.69422686,0.80660886,0.8680154,0.09615031,0.21369183,0.9692941,0.8733704,0.16718873,0.49543437,0.10664761,0.2248625,0.48710525,0.8228758,0.61890125,0.9717539,0.08964404,0.082854815,0.4197577,0.7510462,0.6053289,0.24259847,0.50983983,0.41125298,0.8333955,0.18943782,0.18644512,0.73645467,0.17395289,0.76996124,0.8984026,0.5492964,0.7227885,0.77964175,0.34621227,0.19515327,0.5360361,0.59258014,0.3569104,0.91319954,0.5287376,0.65840924,0.976026,0.89080524,0.6185024,0.2305439,0.31596497,0.77602303,0.5961516,0.4346393,0.881575,0.42897418,0.34646076,0.7796139,0.6340536,0.15047483,0.8604679,0.091041684,0.9293804,0.033144936,0.12346321,0.76234066,0.10391389,0.8409545,0.023327064,0.0073833023,0.35547966,0.6539439,0.6725924,0.5292644,0.5731515,0.4782765,0.5460523,0.9727594,0.42518982,0.8846563,0.40824705,0.25145036,0.5401032,0.12436254,0.51232696,0.04507164,0.62084067,0.9605746,0.83007216,0.14881971,0.79283893,0.07765106,0.79562426,0.67894214,0.1857121,0.405907,0.3976274,0.22073956,0.73920566,0.8070948,0.4507179,0.52375895,0.31294662,0.17853762,0.40112844,0.90361756,0.16253747,0.35642922,0.45680523,0.5491215,0.15075785,0.86695355,0.71072555,0.3516413,0.6575829,0.62931806,0.8265628,0.63033015,0.9466272,0.68726605,0.6516759,0.20498723,0.035950847,0.5534372,0.45185322,0.71050125,0.605718,1,0.46511635,0.6498359,0.7294502,0.2139543,0.97724104,0.5447144,0.30457413,0.6988739,0.26032725,0.10838484,0.59302616,0.049456686,0.26453614,0.5873104,0.5724208,0.17311211,0.8881763,0.68182015,0.06287709,0.9983451,0.95093274,0.1639138,0.21266143,0.18148607,0.8242004,0.6348181,0.9722302,0.7645837,0.34368092,0.022369213,0.99850506,0.040725455,0.69306004,0.2825051,0.42827913,0.9201803,0.42689824,0.6492508,0.7709807,0.47242293,0.657827,0.78118086,0.5862569,0.6287581,0.1425979,0.64494056,0.7428739,0.6679798,0.2186513,0.34751523,0.804038,0.24284904,0.33229592,0.035442047,0.6864429,0.2169952,0.9062803,0.5795568,0.17872587,0.62874824,0.5225589,0.55482733,0.6597582,0.47437483,0.84916776,0.7131349,0.8987864,0.2961105,0.2279357,0.9023586,0.8610428,0.19080693,0.8363318,0.07992826,0.9545272,0.91731554,0.9471837,0.92861056,0.23125689,0.9561884,0.18670689,0.72231597,0.32283804,0.75927943,0.7759112,0.96174043,0.37231222,0.5457703,0.9354591,0.718388,0.65272385,0.22301991,0.14081682,0.6751539,0.032095827,0.8324531,0.8526017,0.54583067,0.5969995,0.79534334,0.7388233,0.5914828,0.7257023,0.8346106,0.18379186,0.81211567,0.79255974,0.8256956,0.4358949,0.8753958,0.6225637,0.6655568,0.77400005,0.24681488,0.8535807,0.7081803,0.013922644,0.046056043,0.9716685,0.07340918,0.90512884,0.6106294,0.18411624,0.24626207,0.11651097,0.554166,0.7178755,0.07985686,0.10556956,0.023366384,0.6860878,0.9437512,0.93805754,0.30841836,0.5829795,0.719838,0.96859336,0.92426395,0.18220983,0.09585894,0.6171289,0.8934414,0,0.16699791,0.63935864,0.22035965,0.07279767,0.6473685,0.7312816,0.9037779,0.52754474,0.29965004,0.7516898,0.3382484,0.446812,0.65274847,0.93342865,0.39333177,0.56324244,0.7872743,0.4414513,0.072657555,0.5545569,0.6491358,0.79810053,0.60713863,0.45523748,0.18837179,0.09313553,0.8001358,0.4755061,0.5448276,0.16133451,0.58139086,0.2564125,0.6259655,0.73175424,0.7857273,0.12055393,0.020926218,0.47592777,0.38597926,0.50329685,0.9537713,0.75068945,0.7045804,0.36097208,0.96881247,0.6713227,0.20637508,0.8776068,0.014044438,0.24155879,0.9613261,0.15808883,0.71101063,0.284775,0.20339917,0.63071567,0.31729496,0.24189116,0.96501386,0.09293969,0.9253146,0.23627701,0.026098866,0.8321309,0.43349156,0.0861327,0.0075883754,0.12628914,0.6004927,0.36443028,0.97840095,0.020195676,0.62486106,0.011059708,0.17252667,0.115566,0.2055708,0.5998465,0.42982414,0.7624547,0.7394479,0.5416588,0.4798898,0.2551858,0.4934946,0.16990559,0.24645089,0.992339,0.65195876,0.47073942,0.7104566,0.2884318,0.7750267,0.02722657,0.92992735,0.13772352,0.7185163,0.5145677,0.59905976,0.3143182,0.47614717,0.58992994,0.082785346,0.65532124,0.78598213,0.85246235,0.6353639,0.33177945,0.10974558,0.9187073,0.667689,0.70586246,0.5930095,0.00924529,0.7715307,0.9101682,0.8380642,0.7319985,0.4144679,0.9049006,0.42099953,0.14143217,0.12629071,0.3404593,0.6668561,0.6637313,0.981155,0.45217535,0.03872976,0.4380581,0.33920363,0.7501469,0.9373017,0.95216125,0.97710097,0.19327056,0.43645334,0.39967147,0.73012507,0.6098781,0.9631231,0.84119296,0.9953444,0.32681832,0.50343204,0.8275396,0.31474635,0.17603214,0.110874176,0.17932756,0.14972924,0.07045999,0.42028224,0.060497586,0.33516076,0.01829079,0.8130514,0.5655597,0.50266016,0.2083364,0.108618736,0.15929991,0.4437668,0.2259893,0.54310066,0.6661303,0.36126673,0.059229154,0.15115894,0.8730578,0.27023137,0.88239384,0.86841184,0.020806514,0.3998617,0.18103755,0.44005802,0.9978196,0.713692,0.22590914,0.9397606,0.038552906,0.4004281,0.407671,0.45774883,0.49285343,0.19232458,0.16303636,0.116781816,0.84091884,0.21464527,0.4955554,0.4453149,0.8001636,0.4247087,0.25154606,0.3573363,0.74594307,0.39044347,0.079778075,0.13290355,0.6983643,0.9218037,0.2403957,0.20751393,0.7844622,0.21142206,0.59163004,0.44149125,0.6985925,0.48566145,0.8359083,0.38182157,0.685056,0.37017322,0.98574936,0.42275402,0.95876867,0.8353497,0.8078386,0.16353232,0.81774074,0.29392374,0.072271734,0.8094516,0.8744749,0.8093351,0.02393408,0.82026213,0.971603,0.36671805,0.8258763,0.7994774,0.37944016,0.84965706,0.26875156,0.5378772,0.12685308,0.40024748,0.54544544,0.39109886,0.15649472,0.49790716,0.7588621,0.9420004,0.7689486,0.09327513,0.557585,0.7956522,0.90098584,0.8244398,0.25225285,0.8178141,0.5833553,0.8514808,0.85910773,0.2980142,0.54887706,0.9155737,0.1459227,0.7542405,0.33419394,0.117960446,0.34231672,0.4685125,0.5614006,0.083167136,0.77637964,0.731112,0.62181574,0.114312485,0.029134188,0.5027345,0.37862155,0.6182073,0.8979017,0.79785985,0.38034937,0.6515416,0.80466056,0.059288315,0.1332676,0.83835447,0.23527987,0.8383893,0.1656427,0.41456464,0.32026863,0.5126441,0.87516403,0.89973533,0.16629207,0.58139426,0.32455552,0.9335868,0.6682659,0.023247538,0.8949789,0.415273,0.18360904,0.1476455,0.25265527,0.7543079,0.31283376,0.5868593,0.94592214,0.58553916,0.13410911,0.28589275,0.81600493,0.7845254,0.19601907,0.44547397,0.4280129,0.65446734,0.41604513,0.71383387,0.81620866,0.59023434,0.33782658,0.55060726,0.47899675,0.26052222,0.45012823,0.99629503,0.82556665,0.11738298,0.8133859,0.5954844,0.38317257,0.24842341,0.004506035,0.9641331,0.8979122,0.081820376,0.7030987,0.84361744,0.47134492,0,0.2653955,0.5600984,0.55531806,0.3917584,0.7093532,0.051181983,0.041018784,0.670763,0.60016596,0.81771886,0.08926676,0.25289643,0.6930619,0.91713554,0.52391416,0.21127084,0.7599599,0.79031605,0.5990562,0.003450172,0.710526,0.15804222,0.5704828,1,0.39725196,0.9026839,0.57637167,0.6961355,0.73215103,0.4022442,0.7351743,0.732659,0.26434556,0,0.13374141,0.6675976,0.5566171,0.30036584,0.31424215,0.4044075,0.5674199,0.044498146,0.33886024,0.756902,0.5308073,0.28455532,0.6533227,0.3422653,0.9043679,0.45204237,0.3406383,0.1277467,0.83214873,0.58388895,0.21690471,0.62031156,0.6864842,0.5520294,0.82781494,0.07600802,0.44582963,1,0.3240996,0.007849576,0.87432355,0.3590151,0.22230645,0.11865282,0.40861365,0.23653252,0.7379218,0.3591091,0.86767274,1,0.20088157,0.47458804,0.36847317,0.88114035,0.03997989,0.32144508,0.11245271,0.7127452,0.30584708,0.952234,0.01804723,0.78377366,0.5538256,0.31578398,0.063791744,0.8810232,0.67658836,0.17480314,0.0788264,0.43029997,0.8359495,0.13798076,0.94194084,0.67075086,0.6455616,0.9123704,0.4567225,0.21909669,0.23930377,0.083026625,0.9708158,0.9472504,0.325534,0.10261606,0.6817196,0.03483121,0.275753,0.038512185,0.43575615,0.07631054,0.4491083,0.8341159,0.31652132,0.9800075,0.7947815,0.011646749,0.6061674,0.58226734,0.058753714,0.45382112,0.8487043,0.5996868,0.9263769,0.9909227,0.09990029,0.90053195,0.07886151,0.85642827,0.28438243,0.75909555,0.73356944,0.26119858,0.29708618,0.02039676,0.1522628,0.65444297,0.3424449,0.14348018,0.41106504,0.8785807,0.07123168,0.85514295,0.7063784,0.68359935,0.52617955,0.46533015,0.4682305,0.40443182,0.9064764,0.3962713,0.35926428,0.59582466,0.24892628,0.5619083,0.5131054,0.02156439,0.39391643,0.9582293,0.20184286,0.1594489,0.108868085,0.52634394,0.59351575,0.2469526,0.11128357,0.5031444,0.25547323,0.8418483,0.44437182,0.9106608,0.43424264,0.24695036,0.19897617,0.43859547,0.88396025,0.3558586,0.29567093,0.74463516,0.5076334,0.57505506,0.74658954,0.69994324,0.40226322,0.8940196,0.7842909,0.5567923,0.98178834,0.22105156,0.37044543,0.64383006,0.07687788,0.86712646,0.6276303,0.21543571,0.39929897,0.7679275,0.7031976,0.33300367,0.47633746,0.15948656,0.3826466,0.2856092,0.8437847,0.4050649,0.74579823,0.53324914,0.20934008,0.5755301,0.38259473,0.8752471,0.9152893,0.4751957,0.4034779,0.023221593,0.2686413,0.47487488,0.22793256,0.8639147,0.507143,0.22485831,0.133835,0.46965367,0.9967201,0.98986953,0.8472025,0.44516268,0.5806346,0.27370924,0.6507941,0.86046517,0.100357674,0.95756215,0.8929562,0.999393,0.47140127,0.80821896,0.481671,0.25090867,0.30488154,0.8645597,0.77401453,0.6782665,0.4427336,0.8837922,0.8397925,0.1311213,0.32165608,0.26900685,0.18736699,0.08439355,0.8228373,0.72385955,0.11165537,0.78154624,0.24764915,0.31164795,0.3137086,0.5316711,0.20948616,0.10111916,0.6795044,0.07014228,0,0.7425996,0.38620004,0.9660353,0.34056213,0.09001274,0.790595,0.3654408,0.33780012,0.0396513,0.2996242,0.21462947,0.5174034,0.60416514,0.3748217,0.48043376,0.5661318,0.21450542,0.8323319,0.40105733,0.39053676,0.42878866,0.9722107,0.79588944,0.15909928,0.9908853,0.22993846,0.61411715,0.28281057,0.092708305,0.19505599,0.10216409,0.97322947,0.7563566,0.46210665,0.013946261,0.44516537,0.5790999,0.20806886,0.6441159,0.15100496,0.36419013,0.08567648,0.7579883,0.92406017,0.067728564,0.17739376,0.7484296,0.5731793,0.8569692,0.8983744,0.8129458,0.8761152,0.299509,0.0035928597,0.30937552,0.4964991,0.12227355,0.8435123,0.81404984,0.92951673,0.48685074,0.15196694,0.7855626,0.40165764,0.527466,0.34951967,0.517016,0.9138574,0.41614845,0.4541913,0.3858668,0.95481646,0.5562343,0.50608784,0.7346485,0.28686512,0.97715944,0.04173991,0.6679393,0.44554386,0.37035832,0.98184156,0.921108,0.7068973,0.3260525,0.67027444,0.0609274,0.3798677,0.022113077,0.3066433,0.8090967,0.31361276,0.28781512,0.13423818,0.6303475,0.39702094,0.5746832,0.36616907,0.5659701,0.2617729,0.7104597,0.18753155,0.6985969,0.01577092,0.64038247,0.8074076,0.06498962,0.31307614,0.12468945,0.8647456,0.35225558,0.9187988,0.37528694,0.95935124,0.7181787,0.50463897,0.8178168,0.95629555,0.8318101,0.26241842,0.5377265,0.3767475,0.22054224,0.021763043,0.75388116,0.9863318,0.53570604,0.5539681,0.37500098,0.7655527,0.6453968,0.5359789,0.29427359,0.0738318,0.8381805,0.004282669,0.6399366,0.8849156,0.11800533,0.69434863,0.44641817,0.74544007,0.16344771,0.67082286,0.5964259,0.2765547,0.92794204,0.12983167,0.261257,0.23897825,0.4254699,0.7198754,0.5655831,0.49887452,0.6153584,0.47913462,0.5947997,0.03694468,0.11634236,0.15915653,0.1377337,0.69600457,0.18770225,0.10147066,0.5709073,0.85554886,0.7295651,0.04815247,0.16831946,0.0469952,0.43206653,0.83850896,0.6280915,0.37213257,0.67671055,0.81566864,0.33502775,0.6200654,0.2902164,0.29548523,0.36697444,0.3132033,0.24251154,0.30563673,0.525445,0.9126935,0.695364,0.7126104,0.576462,0.8970779,0.1611979,0.62379754,0.49704373,0.024208091,0.28118697,0.17140815,0.94454813,0.3100959,0.93144,1,0.5926952,0.059425473,0.38544405,0.27492538,0.96737003,0.65559673,0.74228156,0.48716113,0.6678141,0.48775634,0.109964885,0.16704501,0.43625343,0.67591393,0.9932398,0.10867347,0.24578568,0.80613625,0.870632,0.6097388,0.33692753,0.4378993,0.7171736,0.7379624,0.07783748,0.8564917,0.9397085,0.39256647,0.35019144,0.9955662,0.9143486,0.82564783,0.7291396,0.6361073,0.44915205,0.59225535,0.70101,0.43676665,0.4189642,1,0.92551565,0.09455301,0.60678655,0.3447222,0.9216664,0.53580874,0.31145635,0.42012018,0.52430516,0.21341477,0.068238914,0.7390693,0.9625947,0.0768697,0.41694427,0.3199387,0.48223886,0.062128663,0.812528,0.4604223,0.60290533,0.06215983,0.45421314,0.68222517,0.4694529,0.18189375,0.50038964,0.3891676,0.64095056,0.833003,0.16195865,0.5029443,0.46888041,0.39296445,0.88331395,0.034671962,0.27956432,0.77275693,0.94398755,0.43106723,0.53374994,0.74418294,0.5059451,0.46693605,0.6854136,0.7940609,0.33553442,0.5640694,0.16744943,0.33263177,0.6251643,0.45267546,0.15380824,0.4729398,0.49279952,0.038952626,0,0.58298546,0.30744547,0.99915874,0,0.7854842,0.8777475,0.5365072,0.5536133,0.78400797,0.6701936,0.6226954,0.18514042,0.62874985,0.40173873,0.7192598,0.4435645,0.41347203,0.16221601,0.87531304,0.6357171,0.4939463,0.1256535,0.2157852,0.28181854,0.07726517,0.37495604,0.7552838,0.6868741,0.6926471,0.31754893,0.21478227,0.36518604,0.16913758,0.082543634,0.6121616,0.9170086,0.043850224,0.74304855,0.32540986,0.25442106,0.32994077,0.06281892,0.26004183,0.23123956,0.9581768,0.45300567,0.1693026,0.07462027,0.75404936,0.7177754,0.021938818,0.9164838,0.9125528,0.27685755,0.74584705,0.05296625,0.6828239,0.75193477,0.83268344,0.627752,0.23313156,0.8961458,0.1258591,0.90145534,0.83101624,0.33205253,0.27684352,0.0737896,0.3806124,0.025822354,0.71186304,0.18802282,0.24629779,0.13477723,0.5411315,0.23089477,0.6259193,0.76690286,0.8775594,0.70983356,0.7287273,0.34221482,0.2702868,0.324099,0.49903715,0.72696644,0.44576102,0.87076443,0.9653476,0.14938262,0.09041252,0.6094602,0.26027972,0.5282166,0.3724446,0.72453904,0.14818057,0.35314408,0.5011203,0.3450777,0.8764606,0.9298852,0.97269744,0.076780505,0.25031474,0.15869115,0.4343315,0.1243357,0.8496359,0.3474459,0.7757939,0.16920476,0.081467934,0.9900589,0.24261759,0.7527171,0.29467562,0.98244196,0.89225763,0.89501417,0.4182435,0.35120466,0.018508635,0.41296577,0.9608919,0.49731997,0.74716276,0.7341053,0.17468236,0.022064175,0.66708624,0.031563,0.8928807,0.71839917,0.43165267,0.2605009,0.85412645,0.6322408,0.4302019,0.61295754,0.28515953,0.0414014,0.8716132,0.24271512,0.9927781,0.8976749,0.3503067,0.46836525,0.5271202,0.10141838,0.8370243,0.29936212,0.035420988,0.10777287,0.629014,0.5319358,0.9157989,0.31909457,0.13601191,0.6538333,0.7340167,0.48297808,0.60378987,0.6879392,0.11910681,0.30111766,0.6074117,0.34693816,0.7583605,0.7724705,0.5722734,0.18777479,0.057503656,0.98346275,0.7907066,0.38902697,0.48599756,0.33850744,0.6022635,0.7302937,0.76997966,0.75113237,0.9479053,0.36075988,0.43985054,0.26424435,0.7249535,0.13133042,0.459246,0.41258255,0.5950025,0.96603614,0.92066616,0.5419815,0.25353527,0.30837476,0.8329282,0.5333211,0.52937037,0.7910948,0.7612301,0.056393154,0.9806163,0.023730874,0.06878728,0.6615458,0.56447446,0.051828705,0.44600546,0.85262114,0.06593158,0.29347628,0.19652893,0.8488646,0.19948778,0.75461,0.7525905,0.10987406,0.7348863,0.91037625,0.75371903,0.59295344,0.31104,0.33845288,0.28902102,0.52121735,0.47101802,0.48853186,0.8898546,0.40338635,0.21683982,0.13921541,0.7655943,0.4080796,0.41584674,0.31378236,0.4834734,0.47921652,0.8867088,0.64845866,0.9979552,0.9600685,0.95973074,0.35786575
