AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
14,24,0.0,0.0,0.0,1.0,0.73214287,0.625,0.0,0.51785713,0.64285713,41,29,12,23.416666,281,11,49
15,24,0.55263156,0.69736844,0.7368421,0.67105263,0.9736842,1.0,0.94736844,0.9736842,0.80263156,99,61,38,25.615385,333,3,2
16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,43,50
17,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,47,50
18,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,30,49
19,24,0.0,0.2112676,0.29577464,0.0,0.07042254,0.47887325,0.0,1.0,0.0,5,0,5,5.0833335,61,0,46
20,24,0.7236842,0.9605263,0.93421054,0.94736844,0.9868421,0.81578946,0.68421054,0.82894737,1.0,75,63,12,15.933333,239,48,10
21,24,0.8125,0.625,0.5125,0.9875,0.625,1.0,0.9875,0.7,0.9125,50,56,-6,6.0,60,32,1
22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,29,50
23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,19,49
24,24,0.6533333,0.73333335,0.97333336,1.0,0.96,1.0,0.8933333,0.6933333,0.84,72,52,20,26.857143,376,47,10
25,24,0.7529412,0.90588236,0.7058824,0.8117647,0.90588236,0.9764706,0.89411765,0.8235294,1.0,77,85,-8,10.7,99,21,2
26,24,0.0,0.7647059,0.0,0.61764705,0.0,0.0,1.0,0.0,0.0,0,21,-21,15.818182,153,2,47
27,24,0.13235295,0.32352942,0.22058824,0.29411766,1.0,0.7794118,0.19117647,0.85294116,0.8235294,68,53,15,15.846154,206,1,19
28,24,0.77922076,1.0,0.0,0.6883117,0.8831169,0.0,0.7922078,0.7012987,0.0,68,53,15,24.076923,313,49,5
29,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7.0,21,24,49
30,24,0.94505495,0.83516484,1.0,0.96703297,0.9010989,0.95604396,0.0,0.0,0.0,82,76,6,11.090909,122,17,0
31,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,6.0,6,18,47
32,24,0.6296296,0.91358024,0.9382716,0.8888889,0.91358024,0.75308645,1.0,0.6296296,0.83950615,74,74,0,12.0,36,3,1
33,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,29,49
34,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,45,49
35,24,0.018518519,0.0,0.0,1.0,0.0,0.0,0.7962963,0.14814815,0.11111111,0,43,-43,28.09091,266,4,40
36,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,48,50
37,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,35,50
38,24,0.0,1.0,0.0,0.0,0.56,0.0,0.9,0.0,0.0,28,0,28,27.454546,302,49,37
39,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,49,42
40,24,0.575,0.9875,0.75,0.575,0.975,0.8625,1.0,0.8625,0.9375,78,69,9,9.916667,119,38,1
41,24,0.0,0.84210527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15.0,90,4,44
