AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,35
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,32
17,1,2,2,2,0,0,1,0,0,0,0,0,0,0.0,0,16,22
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,12
19,1,2,2,2,2,2,2,1,2,1,2,1,1,1.0,1,24,1
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,18
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,13,36
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,15
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,21
24,1,1,2,4,1,2,4,1,2,4,2,4,-2,0.0,0,22,36
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,47
26,1,2,1,0,2,1,0,2,1,0,1,0,1,1.0,1,27,17
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,50
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,13
29,1,2,2,2,4,4,4,4,5,5,4,2,2,2.0,2,13,26
30,1,0,1,2,0,1,2,0,1,2,1,2,-1,0.0,0,22,46
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,14
32,1,3,3,3,4,4,4,4,3,3,4,3,1,1.0,1,37,25
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37,49
34,1,0,1,2,0,1,2,0,1,2,1,0,1,1.0,1,22,3
35,1,8,7,6,13,10,8,13,10,8,10,8,2,2.0,2,29,25
36,1,1,1,1,2,3,3,3,3,3,3,1,2,2.0,2,8,26
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29,31
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,41
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45,47
