AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
43,0,2,2,3,2,2,3,2,2,3,2,0,0,0.0,0,8,47
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,0
45,0,6,6,6,5,5,5,4,4,4,5,0,0,0.0,0,47,12
46,0,6,6,7,7,7,8,8,9,9,7,0,0,0.0,0,7,37
47,0,49,50,50,49,50,50,48,49,49,50,0,0,0.0,0,23,24
48,0,31,29,27,29,27,25,27,25,23,27,0,0,0.0,0,35,20
49,0,19,17,15,20,18,16,21,19,17,18,0,0,0.0,0,31,40
50,0,22,21,21,24,23,23,25,25,24,23,0,0,0.0,0,40,29
51,0,8,9,9,9,10,11,11,12,13,10,0,0,0.0,0,9,36
52,0,27,29,31,25,27,29,23,25,27,27,0,0,0.0,0,19,14
53,0,0,0,0,1,1,0,1,1,0,1,0,0,0.0,0,49,45
54,0,18,20,22,18,20,22,18,20,22,20,0,0,0.0,0,19,4
55,0,25,24,23,25,24,23,25,25,24,24,0,0,0.0,0,26,45
56,0,29,27,26,30,29,28,31,29,28,29,0,0,0.0,0,37,27
57,0,21,20,18,21,20,18,21,20,17,20,0,0,0.0,0,29,1
58,0,19,17,15,21,19,17,22,20,18,19,0,0,0.0,0,33,36
59,0,0,11,11,0,9,9,0,8,8,9,0,0,0.0,0,0,15
60,0,36,34,32,37,35,33,38,36,34,35,0,0,0.0,0,33,27
61,0,1,2,2,1,1,1,1,1,1,1,0,0,0.0,0,1,7
62,0,3,4,5,3,4,5,3,3,4,4,0,0,0.0,0,9,7
63,0,13,16,18,13,16,18,14,16,18,16,0,0,0.0,0,17,46
64,0,26,25,24,26,25,24,27,26,25,25,0,0,0.0,0,26,42
65,0,23,23,24,24,24,25,25,25,25,24,0,0,0.0,0,4,27
66,0,17,15,13,18,16,14,19,17,15,16,0,0,0.0,0,33,38
67,0,8,7,5,8,6,5,8,6,5,6,0,0,0.0,0,36,5
68,0,14,16,18,14,16,18,14,16,18,16,0,0,0.0,0,17,6
69,0,25,23,21,27,25,22,29,26,24,25,0,0,0.0,0,31,35
70,0,14,12,10,14,12,10,15,13,11,12,0,0,0.0,0,33,43
71,0,34,34,34,36,36,36,38,38,38,36,0,0,0.0,0,24,34
72,0,11,11,11,9,9,9,8,8,8,9,0,0,0.0,0,47,15
73,0,26,25,23,27,26,24,29,27,25,26,0,0,0.0,0,28,38
74,0,27,25,23,25,23,21,22,21,19,23,0,0,0.0,0,35,18
75,0,34,35,36,36,37,38,38,39,40,37,0,0,0.0,0,22,33
76,0,1,1,0,1,1,0,1,1,0,1,0,0,0.0,0,49,7
77,0,13,14,15,15,16,17,17,18,19,16,0,0,0.0,0,9,33
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,48,3
79,0,12,11,10,11,9,9,9,8,7,9,0,0,0.0,0,38,13
80,0,22,22,21,20,20,20,18,18,18,20,0,0,0.0,0,46,20
81,0,29,29,30,28,28,29,27,27,28,28,0,0,0.0,0,23,11
82,0,4,4,4,5,5,5,6,6,6,5,0,0,0.0,0,48,38
83,0,2,1,1,2,1,1,2,1,1,1,0,0,0.0,0,42,4
84,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0,45,1
85,0,3,4,5,3,4,5,0,0,0,4,0,0,0.0,0,10,0
86,0,25,26,26,25,26,26,25,25,26,26,0,0,0.0,0,23,7
87,0,12,14,16,12,14,16,12,14,16,14,0,0,0.0,0,16,44
88,0,9,9,0,11,11,0,13,13,0,11,0,0,0.0,0,49,34
89,0,24,25,25,25,25,26,25,26,26,25,0,0,0.0,0,23,44
90,0,26,26,26,26,26,25,25,25,25,26,0,0,0.0,0,42,24
91,0,19,17,15,18,16,14,17,15,13,16,0,0,0.0,0,32,10
92,0,31,33,34,29,31,32,27,29,31,31,0,0,0.0,0,19,16
93,0,32,33,34,30,31,32,29,30,31,31,0,0,0.0,0,22,14
94,0,30,31,33,29,30,32,27,29,31,30,0,0,0.0,0,13,22
95,0,0,0,0,1,1,1,1,1,2,1,0,0,0.0,0,6,49
0,1,7,7,6,8,8,8,10,10,10,8,10,-2,0.0,0,43,36
1,1,34,32,30,35,33,31,36,34,32,33,36,-3,0.0,0,34,27
2,1,25,25,25,25,25,25,25,25,25,25,25,0,0.0,0,3,25
3,1,16,16,16,18,18,18,20,20,20,18,20,-2,0.0,0,44,31
4,1,20,18,16,21,19,17,21,19,17,19,17,2,2.0,2,30,42
5,1,17,17,18,19,19,20,21,21,22,19,19,0,0.0,0,8,31
6,1,11,12,13,13,14,15,15,16,17,14,15,-1,0.0,0,11,35
7,1,27,29,30,26,27,29,24,25,27,27,24,3,3.0,3,12,21
8,1,16,13,11,16,13,11,16,14,12,13,16,-3,0.0,0,32,46
9,1,25,25,24,25,25,24,25,25,24,25,25,0,0.0,0,25,48
10,1,44,44,44,42,42,42,40,40,40,42,40,2,2.0,2,24,19
11,1,25,25,24,25,25,24,25,25,24,25,24,1,1.0,1,25,46
12,1,22,20,18,21,19,17,20,18,16,19,18,1,1.0,1,31,11
13,1,14,13,13,12,11,11,10,10,9,11,10,1,1.0,1,45,16
14,1,4,3,2,3,3,2,3,2,2,3,3,0,0.0,0,40,6
15,1,50,50,50,50,50,50,50,50,50,50,50,0,0.0,0,24,25
16,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0,3,6
17,1,11,11,11,9,9,9,8,8,8,9,8,1,1.0,1,48,15
18,1,2,2,2,2,2,2,1,1,1,2,1,1,1.0,1,2,8
19,1,23,24,25,24,25,25,24,25,26,25,24,1,1.0,1,22,44
20,1,25,25,25,25,25,25,24,24,24,25,25,0,0.0,0,3,24
21,1,20,20,20,22,22,22,23,23,24,22,20,2,2.0,2,4,29
22,1,17,15,13,17,15,13,18,16,14,15,16,-1,0.0,0,32,41
23,1,13,14,15,11,12,13,9,11,12,12,9,3,3.0,3,11,14
24,1,9,9,9,11,11,11,13,13,13,11,9,2,2.0,2,48,34
25,1,33,35,37,31,33,35,28,31,33,33,28,5,5.0,5,18,18
26,1,4,5,6,4,5,6,4,5,7,5,4,1,1.0,1,11,45
27,1,18,18,17,15,15,15,13,13,13,15,15,0,0.0,0,48,18
28,1,6,5,4,6,5,4,6,5,4,5,4,1,1.0,1,37,4
29,1,0,2,2,0,3,3,0,4,4,3,3,0,0.0,0,0,40
30,1,16,13,11,16,13,11,16,14,12,13,11,2,2.0,2,32,46
31,1,18,18,19,20,20,21,22,22,23,20,18,2,2.0,2,6,30
32,1,23,21,20,23,21,20,23,22,20,21,20,1,1.0,1,28,48
33,1,0,0,0,15,13,11,15,13,11,13,13,0,0.0,0,32,49
34,1,6,8,9,6,8,9,6,8,9,8,8,0,0.0,0,13,48
35,1,5,5,5,4,4,4,3,3,3,4,3,1,1.0,1,44,11
36,1,49,49,48,48,48,47,46,46,45,48,46,2,2.0,2,25,22
37,1,19,21,23,18,20,22,17,19,21,20,17,3,3.0,3,17,12
38,1,7,6,5,8,7,5,9,7,6,7,9,-2,0.0,0,37,41
39,1,6,7,8,5,6,7,5,5,7,6,5,1,1.0,1,10,10
40,1,36,37,38,34,35,36,32,33,34,35,34,1,1.0,1,22,16
41,1,22,24,26,24,26,28,26,28,31,26,31,-5,0.0,0,16,33
42,1,12,11,11,10,9,9,9,8,7,9,8,1,1.0,1,40,14
43,1,2,3,4,2,3,4,2,3,4,3,2,1,1.0,1,9,47
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,1
45,1,5,5,5,4,4,4,3,3,3,4,5,-1,0.0,0,47,11
46,1,7,8,9,9,9,10,11,11,12,9,7,2,2.0,2,8,36
47,1,50,50,50,50,50,50,50,50,50,50,50,0,0.0,0,24,25
48,1,34,32,30,32,31,29,31,29,27,31,27,4,4.0,4,34,21
49,1,22,20,18,23,21,19,24,22,20,21,18,3,3.0,3,30,39
50,1,24,23,23,25,25,24,27,26,25,25,23,2,2.0,2,40,28
51,1,6,7,7,7,8,9,9,9,10,8,10,-2,0.0,0,8,37
52,1,31,32,34,29,31,32,27,29,30,31,27,4,4.0,4,20,15
53,1,0,0,0,0,0,0,1,1,0,0,1,-1,0.0,0,49,46
54,1,20,22,23,20,22,23,20,22,23,22,20,2,2.0,2,20,4
55,1,25,25,24,25,25,24,25,25,24,25,24,1,1.0,1,25,46
56,1,31,30,29,32,31,29,32,31,30,31,29,2,2.0,2,36,26
57,1,23,22,20,23,21,20,23,21,20,21,20,1,1.0,1,28,2
58,1,23,21,19,25,22,20,26,24,22,22,19,3,3.0,3,32,35
59,1,11,11,11,9,9,9,8,8,8,9,9,0,0.0,0,1,15
60,1,32,31,29,34,32,30,35,33,31,32,35,-3,0.0,0,34,28
61,1,2,2,2,2,2,2,1,1,1,2,1,1,1.0,1,2,8
62,1,5,5,7,4,5,6,4,5,6,5,4,1,1.0,1,10,8
63,1,11,13,15,11,13,16,11,13,16,13,16,-3,0.0,0,16,47
64,1,26,26,25,27,27,26,28,27,27,27,25,2,2.0,2,25,41
65,1,24,25,25,25,25,26,25,26,26,25,24,1,1.0,1,5,26
66,1,20,18,16,21,19,17,23,21,19,19,16,3,3.0,3,32,37
67,1,10,8,7,10,8,6,10,8,6,8,6,2,2.0,2,35,5
68,1,16,18,20,16,18,20,16,18,20,18,16,2,2.0,2,18,6
69,1,27,25,23,29,27,25,31,29,26,27,25,2,2.0,2,30,35
70,1,16,14,12,16,14,12,17,15,13,14,12,2,2.0,2,32,43
71,1,36,36,36,38,38,38,40,40,40,38,36,2,2.0,2,24,33
72,1,13,13,13,11,11,11,9,9,9,11,9,2,2.0,2,47,16
73,1,28,26,25,29,27,26,30,29,27,27,26,1,1.0,1,27,38
74,1,31,29,27,29,27,25,26,25,23,27,23,4,4.0,4,34,19
75,1,32,33,34,34,35,36,36,37,38,35,37,-2,0.0,0,22,34
76,1,2,1,1,1,1,1,1,1,1,1,1,0,0.0,0,48,7
77,1,11,12,13,13,14,15,15,16,17,14,16,-2,0.0,0,9,34
78,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,3
79,1,15,14,13,13,12,11,12,11,9,12,9,3,3.0,3,37,14
80,1,23,23,23,22,22,21,20,20,20,22,20,2,2.0,2,46,21
81,1,29,30,29,28,29,28,27,28,27,29,28,1,1.0,1,24,11
82,1,4,4,0,5,5,0,6,6,0,5,5,0,0.0,0,49,38
83,1,2,2,1,2,2,1,2,2,1,2,1,1,1.0,1,41,4
84,1,1,1,0,1,1,0,1,1,0,1,0,1,1.0,1,44,1
85,1,3,4,5,3,4,5,3,4,5,4,4,0,0.0,0,10,1
86,1,25,26,27,24,25,26,24,25,26,25,26,-1,0.0,0,22,8
87,1,14,16,18,14,16,18,14,16,18,16,14,2,2.0,2,17,44
88,1,8,0,0,9,0,0,11,0,0,0,11,-11,0.0,0,50,35
89,1,25,25,25,25,25,25,25,26,25,25,25,0,0.0,0,24,45
90,1,27,26,26,27,26,26,27,26,26,26,26,0,0.0,0,41,25
91,1,22,20,18,21,19,17,20,18,16,19,16,3,3.0,3,31,11
92,1,35,37,38,33,34,36,31,32,34,34,31,3,3.0,3,20,17
93,1,35,36,36,33,34,34,31,32,32,34,31,3,3.0,3,23,15
94,1,29,31,32,29,30,31,27,29,30,30,30,0,0.0,0,12,23
95,1,1,1,1,1,1,2,1,1,2,1,1,0,0.0,0,6,48
0,2,6,5,5,7,7,6,8,8,8,7,8,-1,0.0,0,43,37
1,2,37,35,33,38,36,34,38,36,34,36,33,3,3.0,3,33,26
2,2,25,25,25,25,25,25,24,24,24,25,25,0,0.0,0,3,24
3,2,18,18,18,20,20,20,22,22,22,20,18,2,2.0,2,44,30
4,2,22,20,18,23,21,19,23,21,19,21,19,2,2.0,4,29,42
5,2,14,15,15,16,17,17,18,19,19,17,19,-2,0.0,0,7,32
6,2,14,15,17,16,17,19,18,19,21,17,14,3,3.0,3,12,34
7,2,28,29,30,26,27,29,25,26,27,27,27,0,3.0,3,11,22
8,2,13,11,9,13,11,10,14,12,10,11,13,-2,0.0,0,33,46
9,2,25,25,25,25,25,25,25,25,25,25,25,0,0.0,0,24,48
10,2,46,46,46,44,44,44,42,42,42,44,42,2,2.0,4,24,20
11,2,25,25,25,25,25,25,25,25,25,25,25,0,1.0,1,24,47
12,2,23,21,19,22,20,18,21,19,17,20,19,1,1.0,2,31,12
13,2,16,16,16,14,13,13,12,11,11,13,11,2,1.5,3,45,17
14,2,5,4,3,5,4,3,4,3,3,4,3,1,1.0,1,39,7
15,2,48,49,49,49,50,50,49,50,50,50,50,0,0.0,0,23,26
16,2,1,1,1,1,1,1,0,1,1,1,1,0,0.0,0,2,5
17,2,11,11,0,9,9,0,8,8,0,9,9,0,1.0,1,49,15
18,2,3,3,3,2,2,2,2,2,2,2,2,0,1.0,1,2,9
19,2,25,25,26,25,26,26,25,26,26,26,25,1,1.0,2,23,43
20,2,25,25,25,25,25,25,25,25,25,25,25,0,0.0,0,3,25
21,2,22,22,22,23,23,24,24,24,25,23,22,1,1.5,3,4,28
22,2,18,16,14,19,17,15,19,17,15,17,15,2,2.0,2,31,42
23,2,12,13,15,11,12,13,9,11,12,12,12,0,3.0,3,12,13
24,2,11,11,11,13,13,13,15,15,15,13,11,2,2.0,4,48,33
25,2,37,39,41,35,37,39,33,35,37,37,33,4,4.5,9,19,19
26,2,4,5,6,4,5,6,4,5,6,5,5,0,1.0,1,11,46
27,2,20,20,20,18,18,17,15,15,15,18,15,3,3.0,3,48,19
28,2,8,6,5,8,6,5,8,6,5,6,5,1,1.0,2,36,4
29,2,3,3,3,4,4,4,5,5,5,4,3,1,1.0,1,1,39
30,2,13,11,9,13,11,10,14,12,10,11,13,-2,2.0,0,33,46
31,2,20,20,21,22,22,23,24,24,24,22,20,2,2.0,4,6,29
32,2,24,23,21,24,23,21,24,23,22,23,21,2,1.5,3,27,48
33,2,15,13,11,15,13,11,16,13,11,13,13,0,0.0,0,32,48
34,2,8,9,11,8,9,11,8,9,11,9,8,1,1.0,1,14,48
35,2,7,6,6,5,5,5,4,4,4,5,4,1,1.0,2,44,12
36,2,50,49,48,49,48,47,48,47,46,48,48,0,2.0,2,26,23
37,2,23,25,27,21,23,25,20,22,24,23,20,3,3.0,6,18,13
38,2,9,8,7,10,9,7,11,9,8,9,7,2,2.0,2,36,40
39,2,8,9,11,7,8,9,6,7,9,8,6,2,1.5,3,11,11
40,2,39,40,40,37,38,38,35,36,36,38,35,3,2.0,4,23,17
41,2,18,20,22,20,22,24,22,24,26,22,26,-4,0.0,0,15,34
42,2,14,13,13,12,11,11,10,9,9,11,9,2,1.5,3,40,15
43,2,3,4,5,3,4,5,3,4,5,4,3,1,1.0,2,10,47
44,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,2
45,2,6,6,6,5,5,5,4,4,4,5,4,1,1.0,1,46,12
46,2,9,9,10,11,11,12,13,13,14,11,9,2,2.0,4,8,35
47,2,48,49,49,49,50,50,49,50,50,50,50,0,0.0,0,23,26
48,2,33,31,30,32,30,29,31,29,27,30,31,-1,4.0,3,35,22
49,2,25,23,21,26,24,22,27,25,23,24,21,3,3.0,6,29,38
50,2,26,25,25,28,27,26,28,27,27,27,25,2,2.0,4,39,27
51,2,7,8,9,9,9,10,11,11,12,9,8,1,1.0,1,8,36
52,2,32,34,35,31,32,33,29,30,31,32,31,1,2.5,5,21,15
53,2,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,50,45
54,2,22,23,24,22,23,24,22,23,24,23,22,1,1.5,3,21,4
55,2,25,25,25,25,25,25,25,25,25,25,25,0,1.0,1,24,46
56,2,34,32,31,34,32,31,34,32,31,32,31,1,1.5,3,35,25
57,2,22,20,18,21,20,18,21,20,18,20,21,-1,1.0,0,29,2
58,2,21,19,17,23,21,19,25,22,20,21,22,-1,3.0,2,32,36
59,2,13,13,13,11,11,11,9,9,9,11,9,2,2.0,2,1,16
60,2,32,30,29,33,31,30,34,32,31,31,32,-1,0.0,0,35,27
61,2,3,3,3,2,2,2,2,2,2,2,2,0,1.0,1,2,9
62,2,4,5,5,3,4,5,3,4,5,4,5,-1,1.0,0,9,8
63,2,13,15,18,13,16,18,13,16,18,16,13,3,3.0,3,17,47
64,2,27,27,27,27,28,27,28,29,28,28,27,1,1.5,3,24,40
65,2,23,23,24,24,24,25,25,25,25,24,25,-1,1.0,0,4,27
66,2,21,19,17,22,20,18,23,21,19,20,19,1,2.0,4,31,38
67,2,8,7,6,8,7,5,8,6,5,7,8,-1,2.0,1,36,6
68,2,18,20,22,18,20,22,18,20,22,20,18,2,2.0,4,19,6
69,2,27,25,23,29,27,25,31,29,27,27,27,0,2.0,2,29,36
70,2,18,16,14,18,16,14,19,17,15,16,14,2,2.0,4,31,43
71,2,38,38,38,40,40,40,42,42,42,40,38,2,2.0,4,24,32
72,2,16,15,15,13,13,13,11,11,11,13,11,2,2.0,4,47,17
73,2,29,29,27,31,30,29,32,31,30,30,27,3,2.0,4,26,37
74,2,29,27,25,27,25,23,25,23,21,25,27,-2,4.0,2,35,19
75,2,33,34,34,35,36,36,37,38,38,36,35,1,1.0,1,23,34
76,2,2,2,2,2,2,1,1,1,1,2,1,1,1.0,1,47,8
77,2,9,9,10,11,11,12,13,13,14,11,14,-3,0.0,0,8,35
78,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,2
79,2,19,17,16,17,15,14,15,13,12,15,12,3,3.0,6,36,15
80,2,24,24,24,23,23,23,22,22,21,23,22,1,1.5,3,46,22
81,2,31,31,31,29,30,29,28,29,28,30,29,1,1.0,2,24,12
82,2,4,4,4,5,5,5,6,6,6,5,5,0,0.0,0,48,38
83,2,3,2,2,3,2,2,3,2,2,2,2,0,1.0,1,40,4
84,2,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,43,1
85,2,4,5,6,4,5,6,4,5,6,5,4,1,1.0,1,11,1
86,2,27,27,28,26,27,27,25,26,26,27,25,2,2.0,2,23,9
87,2,16,18,20,16,18,20,16,18,20,18,16,2,2.0,4,18,44
88,2,8,8,0,9,9,0,11,11,0,9,0,9,9.0,9,49,35
89,2,24,25,25,25,25,26,25,26,26,25,25,0,0.0,0,23,44
90,2,27,27,26,28,27,26,27,27,26,27,26,1,1.0,1,40,25
91,2,25,23,21,24,22,20,23,21,19,22,19,3,3.0,6,30,12
92,2,33,34,36,31,32,34,29,31,32,32,34,-2,3.0,1,20,16
93,2,36,37,38,34,35,36,32,33,34,35,34,1,2.0,4,22,16
94,2,31,32,34,31,32,34,30,31,33,32,30,2,2.0,2,13,24
95,2,1,1,2,1,2,2,1,2,2,2,1,1,1.0,1,7,48
0,3,5,5,4,6,6,5,7,7,7,6,7,-1,0.0,0,42,38
1,3,39,37,35,40,38,36,40,38,36,38,36,2,2.5,5,32,26
2,3,25,25,25,25,25,25,25,25,25,25,25,0,0.0,0,3,25
3,3,20,20,20,22,22,22,24,23,23,22,20,2,2.0,4,44,29
4,3,24,22,20,24,22,20,24,23,21,22,21,1,1.666667,5,28,43
5,3,16,17,17,18,19,19,20,21,21,19,17,2,2.0,2,7,31
6,3,17,19,20,19,21,22,21,23,25,21,17,4,3.5,7,13,33
7,3,27,28,29,25,26,27,24,25,26,26,27,-1,3.0,2,10,22
8,3,16,13,11,16,13,11,16,14,12,13,11,2,2.0,2,32,46
9,3,0,0,0,24,25,25,24,25,25,25,25,0,0.0,0,23,49
10,3,48,48,48,46,46,46,44,44,44,46,44,2,2.0,6,24,21
11,3,24,25,25,24,25,25,24,25,25,25,25,0,1.0,1,23,48
12,3,27,25,23,25,23,21,24,22,20,23,20,3,1.666667,5,30,13
13,3,16,16,15,13,13,13,11,11,11,13,13,0,1.5,3,46,17
14,3,7,5,5,6,5,4,6,5,4,5,4,1,1.0,2,38,8
15,3,46,47,48,47,48,49,48,49,50,48,50,-2,0.0,0,22,27
16,3,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0,3,6
17,3,11,11,11,9,9,9,8,8,8,9,9,0,1.0,1,48,15
18,3,4,4,4,3,3,3,2,2,2,3,2,1,1.0,2,2,10
19,3,23,24,25,24,25,25,24,25,26,25,26,-1,1.0,1,22,44
20,3,24,24,24,25,25,25,25,25,25,25,25,0,0.0,0,2,26
21,3,23,23,24,24,24,25,25,25,25,24,23,1,1.333333,4,4,27
22,3,20,18,16,21,19,17,21,19,17,19,17,2,2.0,4,30,42
23,3,15,17,18,13,15,17,12,13,15,15,12,3,3.0,6,13,14
24,3,13,13,13,15,15,15,18,18,17,15,13,2,2.0,6,48,32
25,3,41,43,44,39,41,42,37,39,40,41,37,4,4.333333,13,20,20
26,3,3,4,5,3,4,5,3,4,5,4,5,-1,1.0,0,10,47
27,3,21,21,21,20,20,20,18,18,17,20,18,2,2.5,5,48,20
28,3,10,8,6,10,8,6,9,8,6,8,6,2,1.333333,4,35,4
29,3,2,2,2,3,3,3,4,4,4,3,4,-1,1.0,0,1,40
30,3,16,13,11,16,13,11,16,14,12,13,11,2,2.0,4,32,46
31,3,22,22,23,24,24,24,25,25,25,24,22,2,2.0,6,6,28
32,3,25,24,23,25,24,23,25,24,23,24,23,1,1.333333,4,26,48
33,3,0,0,0,18,15,13,18,15,13,15,13,2,2.0,2,31,49
34,3,0,0,0,8,9,11,8,9,11,9,9,0,1.0,1,14,49
35,3,8,8,8,7,6,6,5,5,5,6,5,1,1.0,3,44,13
36,3,50,49,48,50,49,48,49,48,47,49,48,1,1.5,3,26,24
37,3,21,23,25,19,21,23,18,20,22,21,23,-2,3.0,4,17,13
38,3,9,7,6,9,8,7,10,9,7,8,9,-1,2.0,1,36,41
39,3,11,12,13,9,11,12,8,9,11,11,8,3,2.0,6,12,12
40,3,41,42,42,39,40,40,37,38,38,40,38,2,2.0,6,23,18
41,3,17,18,20,19,20,22,21,22,24,20,22,-2,0.0,0,14,34
42,3,16,15,15,14,13,13,12,11,11,13,11,2,1.666667,5,40,16
43,3,3,4,5,3,4,5,3,4,5,4,4,0,1.0,2,10,48
44,3,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,46,3
45,3,8,8,8,6,6,6,5,5,5,6,5,1,1.0,2,46,13
46,3,11,11,12,13,13,14,15,15,16,13,11,2,2.0,6,8,34
47,3,48,48,48,49,49,49,50,50,50,49,50,-1,0.0,0,24,27
48,3,36,34,32,35,33,31,34,32,30,33,30,3,3.5,7,34,23
49,3,24,22,20,25,23,21,26,24,22,23,24,-1,3.0,5,29,39
50,3,26,25,24,27,26,25,29,28,27,26,27,-1,2.0,3,38,28
51,3,9,9,10,11,11,12,13,13,14,11,9,2,1.5,3,8,35
52,3,31,32,34,29,31,32,27,29,30,31,32,-1,2.5,4,20,15
53,3,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,49,46
54,3,20,22,23,20,22,23,20,22,23,22,23,-1,1.5,2,20,4
55,3,24,25,25,24,25,25,24,25,25,25,25,0,1.0,1,23,47
56,3,36,34,32,36,34,32,36,34,32,34,32,2,1.666667,5,34,25
57,3,20,18,16,20,18,16,20,18,15,18,20,-2,1.0,-1,30,3
58,3,20,18,16,21,19,17,23,21,19,19,21,-2,3.0,1,32,37
59,3,15,15,16,13,13,13,11,11,11,13,11,2,2.0,4,1,17
60,3,31,29,27,32,30,29,33,31,30,30,31,-1,0.0,0,35,28
61,3,4,4,4,3,3,3,2,2,2,3,2,1,1.0,2,2,10
62,3,3,4,5,3,4,5,3,3,4,4,4,0,1.0,1,9,7
63,3,15,18,20,15,18,20,16,18,20,18,16,2,2.5,5,18,48
64,3,26,26,26,27,27,27,27,28,27,27,28,-1,1.5,2,24,41
65,3,22,22,22,23,23,24,24,24,25,23,24,-1,1.0,0,4,28
66,3,20,18,16,21,19,17,22,20,18,19,20,-1,2.0,3,31,39
67,3,9,7,6,8,7,6,8,7,5,7,7,0,2.0,2,36,7
68,3,19,21,23,18,20,22,18,20,22,20,20,0,2.0,4,19,7
69,3,29,27,25,31,29,27,32,31,29,29,27,2,2.0,4,29,35
