31,27,29,15,39,38,16,15,30,25,14,12,13,26,14,43,41,41,43,29,14,30,29,12,13,17,29,18,47,45,45,45,48,42,41,28,18,14,15,15,14,12,36,40,30,15,13,32,25,26
26,12,24,13,40,40,27,20,25,12,13,13,13,25,18,42,42,42,40,43,28,26,29,28,29,29,11,35,43,40,41,46,46,48,42,27,14,14,30,29,26,13,26,38,41,28,15,15,31,29
29,13,24,28,20,33,24,20,23,28,25,23,23,32,19,43,41,42,42,41,44,11,31,33,13,24,40,44,40,41,46,45,49,42,28,18,14,15,30,29,29,14,14,14,14,14,14,14,32,23
13,13,13,28,32,12,14,15,26,14,11,12,11,14,12,29,42,44,42,42,43,29,13,22,43,41,41,42,42,41,43,42,30,21,14,14,14,16,24,29,29,29,31,19,22,31,31,29,29,27
13,13,13,13,12,28,31,16,13,39,47,47,37,14,14,13,12,24,42,41,41,49,43,42,42,42,42,42,42,42,44,35,14,13,16,16,13,14,16,29,29,30,29,29,29,29,13,12,13,16
12,12,13,13,13,13,22,18,25,47,45,45,47,25,14,28,27,20,28,44,43,49,43,40,42,42,42,42,42,42,46,43,15,15,30,30,23,13,12,18,14,13,14,14,32,20,12,13,12,29
28,28,18,13,13,13,13,26,13,40,44,44,41,15,15,28,29,25,14,24,32,28,27,37,44,44,44,43,40,42,40,46,22,14,25,29,29,26,31,15,18,36,42,30,14,27,13,13,13,33
13,12,33,25,13,13,13,12,27,13,26,27,14,14,28,29,29,27,30,16,13,25,30,31,25,18,11,19,45,43,42,44,24,15,28,12,13,12,28,15,42,44,40,44,28,23,24,13,27,13
21,27,15,12,29,13,13,13,14,25,15,15,16,31,28,29,29,29,14,31,26,25,12,13,13,24,28,16,22,45,45,44,24,18,28,13,12,21,31,22,43,42,42,43,41,21,11,29,12,29
42,42,42,38,20,20,17,13,13,13,26,31,15,14,22,31,27,15,15,31,29,12,13,12,24,30,28,14,14,27,40,39,17,15,29,28,28,29,13,40,40,42,42,45,47,43,34,23,21,39
46,45,45,45,41,32,20,19,13,13,28,24,14,28,21,17,16,15,13,26,29,28,28,15,21,33,31,18,16,14,14,13,14,15,14,11,12,13,27,44,40,41,44,44,44,44,44,41,28,28
45,40,42,42,41,42,21,32,18,13,29,16,26,43,49,48,44,25,14,28,28,32,20,43,40,41,46,43,13,25,19,28,13,29,40,40,31,30,41,47,43,43,33,36,45,44,45,44,34,13
46,42,42,42,41,43,29,15,26,29,26,13,28,45,43,45,44,29,20,29,27,15,42,42,42,42,41,44,12,26,12,23,17,22,42,48,47,41,41,32,22,13,13,13,28,42,44,44,42,13
42,42,42,42,42,42,14,29,28,28,31,14,32,49,49,47,43,15,33,28,29,30,40,42,42,42,46,42,13,28,14,29,31,17,14,23,27,25,15,11,29,27,26,29,14,28,41,49,47,34
41,42,42,40,42,14,31,27,29,25,28,15,41,49,49,42,17,19,28,28,14,41,41,42,42,44,36,22,14,13,31,27,30,20,26,32,13,14,32,26,13,13,12,27,16,16,40,49,45,47
42,42,42,44,19,33,20,13,14,26,16,17,42,49,42,29,14,32,29,29,13,41,40,41,42,26,10,14,13,13,14,29,16,13,13,13,25,27,30,13,13,13,13,26,13,24,42,47,46,42
42,42,42,43,13,26,12,13,12,33,14,38,48,43,27,18,14,31,27,30,14,31,42,43,28,25,26,32,14,27,28,12,27,12,13,13,12,25,13,13,13,13,12,27,14,27,47,44,39,42
44,42,42,45,24,27,26,26,25,11,39,47,49,42,29,13,14,16,22,18,14,22,34,24,13,28,15,27,11,28,40,23,16,27,13,13,12,12,13,13,12,13,20,33,13,27,47,44,41,42
